id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
CG32667	3.86287963575087	0	7.72575927150174	Inf	Inf	0.242120276974117	1
CG32755	1.06057856123	0	2.12115712245999	Inf	Inf	0.830554868279612	1
CG32783	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG32801	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG32833	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG32834	1.42859091305581	0	2.85718182611161	Inf	Inf	0.727812092742166	1
CG32845	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
CG32983	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG32987	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG3301	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG33120	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG33124	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
CG33127	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG33160	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG33177	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG33234	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG33253	0.334860847358795	0	0.669721694717589	Inf	Inf	1	1
CG33284	0.948586522922772	0	1.89717304584554	Inf	Inf	0.904543519044124	1
CG33285	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG33286	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG33307	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG33309	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG33340	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG33477	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG33489	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG33490	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG33491	6.24117233929232	0	12.4823446785846	Inf	Inf	0.35014390117627	1
CG33664	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG33667	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG33668	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG33673	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG33688	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG33704	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG33721	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG33723	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG33798	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG33927	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG33934	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG33937	2.32229668438784	0	4.64459336877568	Inf	Inf	0.459796531263297	1
CG33985	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
CG34005	0.758869218338218	0	1.51773843667644	Inf	Inf	0.977128278558842	1
CG34011	0.960008780266069	0	1.92001756053214	Inf	Inf	0.876384582368485	1
CG34034	0.725717713871201	0	1.4514354277424	Inf	Inf	0.958089921113017	1
CG34049	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG34109	0.725717713871201	0	1.4514354277424	Inf	Inf	0.958089921113017	1
CG34127	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG34136	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG34160	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG34168	2.12115712245999	0	4.24231424491998	Inf	Inf	0.507128437302276	1
CG34172	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG34203	1.01600479941968	0	2.03200959883936	Inf	Inf	0.841539197247342	1
CG34204	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG34210	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG34212	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG34225	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG34227	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG34230	0.814865237491829	0	1.62973047498366	Inf	Inf	0.935734073259095	1
CG34238	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG34248	0.669721694717589	0	1.33944338943518	Inf	Inf	0.99754864015686	1
CG34249	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG34265	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG34267	1.01600479941968	0	2.03200959883936	Inf	Inf	0.841539197247342	1
CG34274	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG34275	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
CG34277	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG34292	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG34301	0.758869218338218	0	1.51773843667644	Inf	Inf	0.977128278558842	1
CG34303	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG34304	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG34324	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG34369	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG34380	1.16114834219392	0	2.32229668438784	Inf	Inf	0.787222115260902	1
CG34386	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG34411	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG34425	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG34429	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG34432	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG34447	0.725717713871201	0	1.4514354277424	Inf	Inf	0.958089921113017	1
CG34457	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG3515	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG3517	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG3526	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG3544	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG3581	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG3604	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG3640	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG3649	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG3698	1.59657897051664	0	3.19315794103328	Inf	Inf	0.641882991680506	1
CG3701	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG3734	1.95316906499916	0	3.90633812999831	Inf	Inf	0.575473606083694	1
CG3809	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG3819	2.10973486511669	0	4.21946973023339	Inf	Inf	0.521176819800017	1
CG3841	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG3868	0.669721694717589	0	1.33944338943518	Inf	Inf	0.99754864015686	1
CG3927	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG3999	1.74172251329088	0	3.48344502658176	Inf	Inf	0.599213341109164	1
CG4000	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG40204	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG40485	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG41281	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG41518	1.19429984666094	0	2.38859969332188	Inf	Inf	0.79935268045868	1
CG42263	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42265	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42272	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG42305	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG42322	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG42355	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG42366	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG42370	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG42383	0.859438999302144	0	1.71887799860429	Inf	Inf	0.925038340934387	1
CG42397	0.569151913753663	0	1.13830382750733	Inf	Inf	1	1
CG42449	1.16114834219392	0	2.32229668438784	Inf	Inf	0.787222115260902	1
CG42481	0.948586522922772	0	1.89717304584554	Inf	Inf	0.904543519044124	1
CG42489	1.74172251329088	0	3.48344502658176	Inf	Inf	0.599213341109164	1
CG42504	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42505	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42531	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG42535	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG42541	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG42552	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42570	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG42578	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG42587	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG42594	1.74172251329088	0	3.48344502658176	Inf	Inf	0.599213341109164	1
CG42617	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42618	0.814865237491829	0	1.62973047498366	Inf	Inf	0.935734073259095	1
CG42644	2.72346054068067	0	5.44692108136134	Inf	Inf	0.400477127393245	1
CG42657	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG42686	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG42689	1.30629188496816	0	2.61258376993632	Inf	Inf	0.735827032369089	1
CG42692	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG4271	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42728	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG42749	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42752	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG42761	0.725717713871201	0	1.4514354277424	Inf	Inf	0.958089921113017	1
CG42763	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG42815	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG42832	2.1771531416136	0	4.3543062832272	Inf	Inf	0.487053020297536	1
CG42846	0.725717713871201	0	1.4514354277424	Inf	Inf	0.958089921113017	1
CG42848	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG42852	4.64459336877568	0	9.28918673755137	Inf	Inf	0.38126893252704	1
CG42854	1.00458254207638	0	2.00916508415277	Inf	Inf	0.865731538286441	1
CG43055	1.13830382750733	0	2.27660765501465	Inf	Inf	0.835476372154216	1
CG43061	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG43068	0.480004390133035	0	0.960008780266069	Inf	Inf	1	1
CG43070	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG43076	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43084	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43093	0.770291475681515	0	1.54058295136303	Inf	Inf	0.946746479857145	1
CG43106	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG43111	0.524578151943349	0	1.0491563038867	Inf	Inf	1	1
CG43115	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43120	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG43133	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG43136	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43137	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG43153	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43163	0.770291475681515	0	1.54058295136303	Inf	Inf	0.946746479857145	1
CG43168	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43173	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43182	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG43196	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG43218	1.16114834219392	0	2.32229668438784	Inf	Inf	0.787222115260902	1
CG43222	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43230	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43235	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG4324	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG43244	1.01600479941968	0	2.03200959883936	Inf	Inf	0.841539197247342	1
CG43247	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43248	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43267	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG43272	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG4328	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43315	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43329	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43339	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43355	3.29261245443433	0	6.58522490886867	Inf	Inf	0.312322390141477	1
CG43376	0.569151913753663	0	1.13830382750733	Inf	Inf	1	1
CG43392	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43647	1.39543940858879	0	2.79087881717758	Inf	Inf	0.715922677789924	1
CG43659	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43668	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
CG4367	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG43681	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43702	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43742	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43755	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43799	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43813	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG43815	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43843	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43861	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG43880	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG43950	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG43996	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG4409	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG44094	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG44140	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG44141	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG44204	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG4465	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG4480	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG4660	1.4514354277424	0	2.9028708554848	Inf	Inf	0.687392963469767	1
CG4691	0.524578151943349	0	1.0491563038867	Inf	Inf	1	1
CG4725	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG4810	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG4891	0.725717713871201	0	1.4514354277424	Inf	Inf	0.958089921113017	1
CG4892	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG4927	0.334860847358795	0	0.669721694717589	Inf	Inf	1	1
CG4962	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG4982	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG4988	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
CG5011	0.569151913753663	0	1.13830382750733	Inf	Inf	1	1
CG5043	1.49600918955272	0	2.99201837910543	Inf	Inf	0.677829821334403	1
CG5139	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG5155	1.59657897051664	0	3.19315794103328	Inf	Inf	0.641882991680506	1
CG5280	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG5282	0.480004390133035	0	0.960008780266069	Inf	Inf	1	1
CG5361	0.915435018455755	0	1.83087003691151	Inf	Inf	0.887341815594197	1
CG5402	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG5440	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG5458	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG5550	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG5592	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG5621	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG5656	1.38401715124549	0	2.76803430249099	Inf	Inf	0.737080630084158	1
CG5724	1.95316906499916	0	3.90633812999831	Inf	Inf	0.575473606083694	1
CG5791	2.60116151259303	0	5.20232302518605	Inf	Inf	0.406157147336781	1
CG5804	1.70745574126099	0	3.41491148252198	Inf	Inf	0.65371745921918	1
CG5810	2.83545257898789	0	5.67090515797579	Inf	Inf	0.368431871413928	1
CG5863	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG5909	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG5968	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG6044	3.38287524561784	0	6.76575049123567	Inf	Inf	0.326013894825157	1
CG6118	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG6149	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG6208	0.625147932907275	0	1.25029586581455	Inf	Inf	1	1
CG6282	1.16114834219392	0	2.32229668438784	Inf	Inf	0.787222115260902	1
CG6295	2.99090311154256	0	5.98180622308511	Inf	Inf	0.389363883311216	1
CG6332	0.334860847358795	0	0.669721694717589	Inf	Inf	1	1
CG6337	1.20572210400424	0	2.41144420800847	Inf	Inf	0.776654047098904	1
CG6362	0.770291475681515	0	1.54058295136303	Inf	Inf	0.946746479857145	1
CG6403	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG6409	0.334860847358795	0	0.669721694717589	Inf	Inf	1	1
CG6421	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG6462	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG6472	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG6499	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG6629	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG6661	1.51773843667644	0	3.03547687335287	Inf	Inf	0.709961632460276	1
CG6739	0.725717713871201	0	1.4514354277424	Inf	Inf	0.958089921113017	1
CG6834	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG6893	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG6971	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG6996	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG6999	0.948586522922772	0	1.89717304584554	Inf	Inf	0.904543519044124	1
CG7046	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG7094	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7227	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG7342	1.88686605606512	0	3.77373211213024	Inf	Inf	0.559271954849245	1
CG7349	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7406	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7448	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7465	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG7509	0.814865237491829	0	1.62973047498366	Inf	Inf	0.935734073259095	1
CG7551	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7560	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7567	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG7579	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7582	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG7669	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7742	1.47316467486612	0	2.94632934973224	Inf	Inf	0.718775216129008	1
CG7759	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7829	1.16114834219392	0	2.32229668438784	Inf	Inf	0.787222115260902	1
CG7896	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG7907	0.904012761112458	0	1.80802552222492	Inf	Inf	0.914645746508124	1
CG7916	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG7918	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG7953	0.758869218338218	0	1.51773843667644	Inf	Inf	0.977128278558842	1
CG7968	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG8100	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG8105	1.00458254207638	0	2.00916508415277	Inf	Inf	0.865731538286441	1
CG8160	0.524578151943349	0	1.0491563038867	Inf	Inf	1	1
CG8170	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG8317	2.46744022716208	0	4.93488045432416	Inf	Inf	0.452699758720719	1
CG8343	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
CG8358	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG8483	1.19429984666094	0	2.38859969332188	Inf	Inf	0.79935268045868	1
CG8701	0.758869218338218	0	1.51773843667644	Inf	Inf	0.977128278558842	1
CG8708	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG8746	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG8851	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG8852	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG8958	0.725717713871201	0	1.4514354277424	Inf	Inf	0.958089921113017	1
CG9016	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG9072	1.01600479941968	0	2.03200959883936	Inf	Inf	0.841539197247342	1
CG9084	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9134	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG9173	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9235	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9269	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9287	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG9335	0.714295456527903	0	1.42859091305581	Inf	Inf	0.987185371950856	1
CG9458	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
CG9483	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9525	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
CG9572	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9592	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9616	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9631	1.01600479941968	0	2.03200959883936	Inf	Inf	0.841539197247342	1
CG9698	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CG9782	1.01600479941968	0	2.03200959883936	Inf	Inf	0.841539197247342	1
CG9822	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CG9879	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG9903	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
CG9920	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
CG9997	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
CSN1a	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Ca-alpha1D	0.669721694717589	0	1.33944338943518	Inf	Inf	0.99754864015686	1
Cad96Cb	0.770291475681515	0	1.54058295136303	Inf	Inf	0.946746479857145	1
Ccp84Ad	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
Cda4	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
Cda9	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
CecB	0.669721694717589	0	1.33944338943518	Inf	Inf	0.99754864015686	1
Clk	3.05832138803947	0	6.11664277607893	Inf	Inf	0.343856172588473	1
Cnx14D	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Cpr30F	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
Cpr47Ea	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Cpr47Ee	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
Cpr47Eg	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
Cpr49Ag	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Cpr50Cb	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Cpr62Ba	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Cpr62Bb	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
Cpr65Ax2	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Cpr67Fa2	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
Cpr73D	0.870861256645441	0	1.74172251329088	Inf	Inf	0.8986164075894	1
Cpr78E	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
Crtp	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Crz	1.01600479941968	0	2.03200959883936	Inf	Inf	0.841539197247342	1
Ctr1B	0.758869218338218	0	1.51773843667644	Inf	Inf	0.977128278558842	1
Cyp12c1	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
Cyp12d1-d	5.55779785210569	0	11.1155957042114	Inf	Inf	0.266012960020896	1
Cyp303a1	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
Cyp316a1	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
Cyp4ac1	1.39543940858879	0	2.79087881717758	Inf	Inf	0.715922677789924	1
Cyp4ad1	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Cyp4e1	1.09373006569701	0	2.18746013139402	Inf	Inf	0.84528889581193	1
Cyp6t3	1.16114834219392	0	2.32229668438784	Inf	Inf	0.787222115260902	1
Cyp9b1	2.25487840789093	0	4.50975681578187	Inf	Inf	0.486185319791577	1
D	1.88686605606512	0	3.77373211213024	Inf	Inf	0.559271954849245	1
Ddr	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
Diedel3	1.70745574126099	0	3.41491148252198	Inf	Inf	0.65371745921918	1
DmsR-2	0.29028708554848	0	0.58057417109696	Inf	Inf	1	1
Dsk	0.960008780266069	0	1.92001756053214	Inf	Inf	0.876384582368485	1
Dup99B	1.23887360847125	0	2.4777472169425	Inf	Inf	0.789497795173046	1
E(spl)m6-BFM	1.4514354277424	0	2.9028708554848	Inf	Inf	0.687392963469767	1
Eaat2	0.43543062832272	0	0.870861256645441	Inf	Inf	1	1
Erk7	0.58057417109696	0	1.16114834219392	Inf	Inf	1	1
FR	0.379434609169109	0	0.758869218338218	Inf	Inf	1	1
Fer1	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
Fmrf	0.14514354277424	0	0.29028708554848	Inf	Inf	1	1
Frq1	0.189717304584554	0	0.379434609169109	Inf	Inf	1	1
FucTA	1.16114834219392	0	2.32229668438784	Inf	Inf	0.787222115260902	1
GNBP3	1.29486962762486	0	2.58973925524973	Inf	Inf	0.756348288734677	1
